Tatui,-23.35,-47.86,Brazil
Blacksburg,37.23,-80.4277,United States
Michurinsk,52.9,40.5,Russia
Trelew,-43.25,-65.33,Argentina
Nazran,43.233,44.783,Russia
Daan,45.5,124.3,China
Polatli,39.5842,32.1472,Turkey
Sheberghan,36.658,65.7383,Afghanistan
Bath,51.3837,-2.35,United Kingdom
Bafang,5.1704,10.18,Cameroon
Darwin,-12.4254,130.85,Australia
Noumea,-22.2625,166.4443,New Caledonia
Ho,6.6004,0.47,Ghana
Kineshma,57.47,42.13,Russia
Coronel,-37.03,-73.16,Chile
Wukari,7.8704,9.78,Nigeria
Terre Haute,39.4654,-87.3763,United States
Rosenheim,47.8503,12.1333,Germany
Toowoomba,-27.5645,151.9555,Australia
Carson,33.8374,-118.2559,United States
Quibdo,5.6904,-76.66,Colombia
Sampit,-2.5329,112.95,Indonesia
Plantation,26.126,-80.2617,United States
Lynn,42.4778,-70.9662,United States
Foumban,5.7304,10.9,Cameroon
Florence,34.1782,-79.785,United States
Patos,-7.0196,-37.29,Brazil
Santa Monica,34.0232,-118.4813,United States
Tulcea,45.1993,28.7967,Romania
Fuan,27.0704,119.62,China
Maizuru,35.4504,135.3333,Japan
Villa Maria,-32.41,-63.26,Argentina
Santiago de Compostela,42.8829,-8.5411,Spain
Itaituba,-4.2586,-55.925,Brazil
Lawton,34.6171,-98.4204,United States
Dhangarhi,28.695,80.593,Nepal
Tubarao,-28.48,-49.02,Brazil
Calais,50.9504,1.8333,France
Ciudad Guzman,19.7104,-103.46,Mexico
Eregli,37.5063,34.0517,Turkey
Kohima,25.667,94.1166,India
Danjiangkou,32.52,111.5,China
Miami Beach,25.8171,-80.1396,United States
Bugulma,54.5543,52.7943,Russia
Kuopio,62.8943,27.6949,Finland
Kilosa,-6.8396,36.99,Tanzania
Cabinda,-5.5596,12.19,Angola
Lafayette,39.9946,-105.0996,United States
Arezzo,43.4617,11.875,Italy
Westminster,33.7523,-117.9938,United States
Grahamstown,-33.2996,26.52,South Africa
Dover,43.1887,-70.8845,United States
Novoaltaysk,53.3993,83.9588,Russia
Tecoman,18.9204,-103.88,Mexico
Helsingborg,56.0505,12.7,Sweden
Albany,31.5776,-84.1762,United States
Mons,50.446,3.939,Belgium
Kendu Bay,-0.3596,34.64,Kenya
Portsmouth,43.058,-70.7826,United States
Edmond,35.6689,-97.4159,United States
Muriae,-21.13,-42.39,Brazil
Pingdu,36.7904,119.94,China
Carmel,39.9658,-86.1461,United States
Nigde,37.976,34.694,Turkey
Luleburgaz,41.4067,27.3552,Turkey
Chauk,20.9085,94.823,Burma
Cuauhtemoc,28.4257,-106.8696,Mexico
Drammen,59.7572,10.1907,Norway
Moncton,46.0833,-64.7667,Canada
Klagenfurt,46.6203,14.31,Austria
Hanford,36.326,-119.6539,United States
Phetchaburi,13.1133,99.9412,Thailand
Gatchina,59.5707,30.1333,Russia
San Leandro,37.7071,-122.1601,United States
Itanhaem,-24.18,-46.8,Brazil
Kirovo-Chepetsk,58.5544,50.0444,Russia
Reconquista,-29.1395,-59.65,Argentina
Mbabane,-26.3167,31.1333,Swaziland
Barahona,18.2004,-71.1,Dominican Republic
Fishers,39.959,-85.968,United States
Buea,4.155,9.231,Cameroon
Limerick,52.6647,-8.6231,Ireland
Francistown,-21.17,27.5,Botswana
Livermore,37.6863,-121.7607,United States
Yegoryevsk,55.3848,39.0294,Russia
Jonkoping,57.7713,14.165,Sweden
Santana do Livramento,-30.88,-55.53,Brazil
Decatur,39.8555,-88.9337,United States
Vlore,40.4774,19.4982,Albania
Chester,53.2,-2.92,United Kingdom
Lees Summit,38.9172,-94.3816,United States
Fujin,47.2704,132.02,China
Hosaina,7.5504,37.85,Ethiopia
Suffolk,36.6953,-76.6398,United States
Tambacounda,13.7804,-13.68,Senegal
Muncie,40.1989,-85.395,United States
Sumbawanga,-7.9596,31.62,Tanzania
Valle de la Pascua,9.21,-66.02,Venezuela
Newton,42.3317,-71.2085,United States
Missoula,46.8687,-114.0089,United States
Fall River,41.7136,-71.1014,United States
Shwebo,22.5783,95.6929,Burma
Zarate,-34.0896,-59.04,Argentina
Wangqing,43.3248,129.7343,China
Rafaela,-31.25,-61.5,Argentina
Norrkoping,58.5954,16.1787,Sweden
Montero,-17.3496,-63.26,Bolivia
Chosica,-11.93,-76.71,Peru
Chaman,30.925,66.4463,Pakistan
Rapid City,44.0709,-103.22,United States
Menifee,33.6909,-117.1849,United States
Brovary,50.4943,30.7809,Ukraine
Norwalk,41.1144,-73.4215,United States
Targoviste,44.938,25.459,Romania
Nova Lima,-19.98,-43.85,Brazil
Jackson,42.243,-84.4038,United States
Taldyqorghan,45,78.4,Kazakhstan
Auburn,32.6084,-85.4897,United States
Zhob,31.349,69.4386,Pakistan
Qal at Bishah,20.0087,42.5987,Saudi Arabia
Brusque,-27.13,-48.93,Brazil
Sao Tome,0.3334,6.7333,Sao Tome And Principe
Waukegan,42.3697,-87.8716,United States
Sugar Land,29.5956,-95.6283,United States
Coronel Oviedo,-25.45,-56.44,Paraguay
Hawthorne,33.9147,-118.3476,United States
Bowling Green,36.9725,-86.4371,United States
Yozgat,39.818,34.815,Turkey
Madinat ath Thawrah,35.8367,38.5481,Syria
Ebolowa,2.9,11.15,Cameroon
Saint John,45.267,-66.0767,Canada
Agri,39.7198,43.0513,Turkey
Surigao,9.7843,125.4888,Philippines
Yeysk,46.6988,38.2634,Russia
Canakkale,40.1459,26.4064,Turkey
Chino,33.9836,-117.6653,United States
Parepare,-4.0167,119.6333,Indonesia
San Juan De Los Morros,9.901,-67.354,Venezuela
Napa,38.2982,-122.3011,United States
Buzuluk,52.7821,52.2618,Russia
Kirkland,47.6996,-122.1982,United States
Dalton,34.7688,-84.9711,United States
Makeni,8.8804,-12.05,Sierra Leone
Uman,48.7543,30.2109,Ukraine
Pergamino,-33.8996,-60.57,Argentina
Edinburg,26.3183,-98.1622,United States
Zilina,49.2198,18.7494,Slovakia
Gitarama,-2.0696,29.76,Rwanda
Koidu,8.4405,-10.85,Sierra Leone
Assis,-22.6596,-50.42,Brazil
Changting,25.867,116.3167,China
Citrus Heights,38.6948,-121.288,United States
State College,40.791,-77.8568,United States
Koudougou,12.2505,-2.37,Burkina Faso
Shumen,43.27,26.9294,Bulgaria
Mishan,45.5504,131.88,China
Nenjiang,49.18,125.23,China
Ed Dueim,13.9904,32.3,Sudan
Lokossa,6.615,1.715,Benin
Huaraz,-9.53,-77.53,Peru
Whittier,33.9678,-118.0188,United States
Nouadhibou,20.9,-17.056,Mauritania
Tumaco,1.81,-78.81,Colombia
Newport Beach,33.6151,-117.8669,United States
Ruhengeri,-1.4996,29.63,Rwanda
Anderson,40.0875,-85.6921,United States
Bitola,41.0391,21.3395,Macedonia
Olavarria,-36.9,-60.33,Argentina
Ioanina,39.6679,20.8509,Greece
O'Fallon,38.7853,-90.7178,United States
Panshi,42.9426,126.0561,China
Joplin,37.0766,-94.5016,United States
Lorca,37.6886,-1.6985,Spain
Shchekino,54.0143,37.5143,Russia
Agua Prieta,31.3223,-109.563,Mexico
Potiskum,11.7104,11.08,Nigeria
Huehuetenango,15.3204,-91.47,Guatemala
Chipata,-13.6296,32.64,Zambia
Poitier,46.5833,0.3333,France
Keffi,8.849,7.8736,Nigeria
Usolye Sibirskoye,52.765,103.645,Russia
Clifton,40.8631,-74.1575,United States
Helong,42.5348,129.0044,China
Behbehan,30.5818,50.2615,Iran
Rio Gallegos,-51.6333,-69.2166,Argentina
Chumphon,10.5127,99.1872,Thailand
Alhambra,34.084,-118.1355,United States
Sokcho,38.2087,128.5912,"Korea, South"
Versailles,48.8005,2.1333,France
Paulo Afonso,-9.3307,-38.2657,Brazil
Ituiutaba,-18.97,-49.46,Brazil
Bloomington,44.8306,-93.315,United States
Caceres,-16.05,-57.51,Brazil
Liepaga,56.51,21.01,Latvia
Ballarat,-37.5596,143.84,Australia
Louga,15.6104,-16.25,Senegal
Junin,-34.5846,-60.9589,Argentina
Puerto Limon,10,-83.0333,Costa Rica
Hoover,33.3761,-86.8065,United States
Lorient,47.7504,-3.3666,France
Redwood City,37.5026,-122.2251,United States
Nanaimo,49.146,-123.9343,Canada
Savannakhet,16.5376,104.773,Laos
Sumenep,-7.0049,113.8496,Indonesia
Guider,9.9304,13.94,Cameroon
Port Huron,42.9823,-82.4387,United States
Linjiang,41.8363,126.936,China
Trinidad,-14.8334,-64.9,Bolivia
Yurga,55.7258,84.8854,Russia
Mount Pleasant,32.8532,-79.8269,United States
Porto Santana,-0.0396,-51.18,Brazil
Johns Creek,34.0333,-84.2027,United States
Mbarara,-0.5996,30.65,Uganda
Anzhero Sudzhensk,56.08,86.04,Russia
Bethlehem,-28.2196,28.3,South Africa
Londonderry,55.0004,-7.3333,United Kingdom
Troy,42.5817,-83.1458,United States
Peterborough,44.3,-78.3333,Canada
Gisenyi,-1.6847,29.2629,Rwanda
Mission,26.204,-98.3251,United States
Ocana,8.2404,-73.35,Colombia
Ouidah,6.3604,2.09,Benin
Resita,45.297,21.8865,Romania
Codo,-4.4796,-43.88,Brazil
Bryan,30.6661,-96.367,United States
Lake Forest,33.6606,-117.6712,United States
Kampong Cham,12.0004,105.45,Cambodia
Izmayil,45.3503,28.8374,Ukraine
Buena Park,33.8572,-118.0046,United States
Springfield,39.9304,-83.7961,United States
Largo,27.9088,-82.7714,United States
Tulcan,0.822,-77.732,Ecuador
Alexandria,31.2923,-92.47,United States
Cicero,41.8445,-87.7593,United States
Antsiranana,-12.2765,49.3115,Madagascar
Amasya,40.6537,35.833,Turkey
Wiener Neustadt,47.816,16.25,Austria
Araxa,-19.5796,-46.95,Brazil
Mus,38.749,41.4969,Turkey
Nan,18.7868,100.7715,Thailand
Pernik,42.61,23.0227,Bulgaria
Bagamoyo,-6.4396,38.89,Tanzania
Chukai,4.2332,103.4479,Malaysia
Palmerston North,-40.3527,175.6072,New Zealand
Nangong,37.3704,115.37,China
Chimaltenango,14.662,-90.82,Guatemala
Giessen,50.5837,8.65,Germany
Troitsk,54.1056,61.5702,Russia
Banska Bystrica,48.7333,19.15,Slovakia
Kanoya,31.3833,130.85,Japan
Kilis,36.7204,37.12,Turkey
Fier,40.73,19.573,Albania
Conroe,30.3174,-95.4705,United States
Madera,36.964,-120.0803,United States
Pleasanton,37.666,-121.8805,United States
Polatsk,55.4894,28.786,Belarus
Asela,7.9504,39.1399,Ethiopia
Bolgatanga,10.7904,-0.85,Ghana
Abomey,7.1904,1.99,Benin
Chililabombwe,-12.3696,27.82,Zambia
Hattiesburg,31.3073,-89.3169,United States
Qasserine,35.1804,8.83,Tunisia
Presidencia Roque Saenz Pena,-26.79,-60.45,Argentina
Williamsburg,37.2691,-76.7075,United States
Agboville,5.9403,-4.28,C𴥠DӉvoire
Kaspiysk,42.8747,47.6244,Russia
Lujan,-34.5796,-59.11,Argentina
Bendigo,-36.76,144.28,Australia
Watampone,-4.5328,120.3334,Indonesia
Campana,-34.16,-58.96,Argentina
Warwick,41.7061,-71.4334,United States
Sukhumi,43.02,41.02,Georgia
Westland,42.3192,-83.3806,United States
Lavras,-21.2496,-45.01,Brazil
Beziers,43.3505,3.21,France
Balqash,46.8532,74.9502,Kazakhstan
Somerville,42.3908,-71.1013,United States
Bistrita,47.138,24.513,Romania
Avare,-23.11,-48.93,Brazil
Asbest,57.023,61.458,Russia
Formosa,-15.5395,-47.34,Brazil
Pisco,-13.71,-76.22,Peru
Melbourne,28.1152,-80.653,United States
Lakewood,33.8471,-118.1222,United States
Farmington Hills,42.486,-83.3771,United States
Salina Cruz,16.1671,-95.2,Mexico
Cranston,41.7658,-71.4858,United States
Linares,-35.84,-71.59,Chile
Zomba,-15.39,35.31,Malawi
Natitingou,10.3204,1.39,Benin
Texarkana,33.4487,-94.0814,United States
Alton,38.9033,-90.1523,United States
Hobart,-42.85,147.295,Australia
Saint Joseph,39.7598,-94.821,United States
Abu Kamal,34.4504,40.9186,Syria
Klin,56.3431,36.6987,Russia
Atakpame,7.53,1.12,Togo
Bingol,38.885,40.498,Turkey
Necochea,-38.56,-58.75,Argentina
Huacho,-11.11,-77.6199,Peru
Mountain View,37.4001,-122.0796,United States
Tustin,33.7309,-117.8106,United States
Uvinza,-5.1196,30.39,Tanzania
Kilifi,-3.6096,39.85,Kenya
Lawrence,42.7003,-71.1626,United States
Mbalmayo,3.5204,11.5,Cameroon
Musan,42.2304,129.2304,"Korea, North"
Meiganga,6.5205,14.29,Cameroon
Al Karak,31.1851,35.7047,Jordan
Vorkuta,67.5,64.01,Russia
Capenda-Camulemba,-9.4196,18.43,Angola
Koktokay,47.0004,89.4666,China
Nabatiye et Tahta,33.3833,35.45,Lebanon
Xigaze,29.25,88.8833,China
Ciudad Mante,22.7334,-98.95,Mexico
Valdosta,30.8503,-83.2789,United States
Deerfield Beach,26.305,-80.1278,United States
Prachin Buri,14.0572,101.3768,Thailand
Brooklyn Park,45.1112,-93.3505,United States
Khaskovo,41.9438,25.5633,Bulgaria
Quillota,-32.88,-71.26,Chile
Erdenet,49.0533,104.1183,Mongolia
Kropotkin,45.4471,40.5821,Russia
Itumbiara,-18.3996,-49.21,Brazil
New Rochelle,40.9305,-73.7836,United States
Beni Mazar,28.4904,30.81,Egypt
Ouahigouya,13.5704,-2.42,Burkina Faso
Shadrinsk,56.0837,63.6333,Russia
Parma,41.3842,-81.7286,United States
Abaetetuba,-1.7245,-48.8849,Brazil
Cheyenne,41.1418,-104.7943,United States
Kadoma,-18.33,29.9099,Zimbabwe
Kokomo,40.464,-86.1277,United States
Paysandu,-32.33,-58.08,Uruguay
Inowroclaw,52.7799,18.25,Poland
Slatina,44.435,24.371,Romania
Alameda,37.767,-122.2673,United States
Kupyansk,49.7218,37.5981,Ukraine
Chino Hills,33.9508,-117.7254,United States
Shulan,44.4091,126.9487,China
Sagaing,21.88,95.962,Burma
Hania,35.5122,24.0156,Greece
Tres Lagoas,-20.79,-51.72,Brazil
Biel,47.1666,7.25,Switzerland
Kankakee,41.1019,-87.8643,United States
Gualeguaychu,-33.02,-58.52,Argentina
Ceuta,35.889,-5.307,Spain
Dondo,-19.6196,34.73,Mozambique
Sao Joao del Rei,-21.13,-44.25,Brazil
Newark,40.0703,-82.4252,United States
Springdale,36.1897,-94.1574,United States
St.-Jerome,45.7666,-74,Canada
Florence,34.83,-87.6658,United States
Pingyi,35.5104,117.62,China
Umea,63.83,20.24,Sweden
Zahle,33.8501,35.9042,Lebanon
Anderson,34.521,-82.6477,United States
Wa,10.0604,-2.5,Ghana
Wheeling,40.0753,-80.6951,United States
Flagstaff,35.1867,-111.6175,United States
Gangtok,27.3333,88.6166,India
Lebanon,40.3412,-76.4228,United States
Bellflower,33.888,-118.1271,United States
Marsala,37.8054,12.4387,Italy
Linkou,45.2819,130.2519,China
Hakkari,37.5744,43.7408,Turkey
Numan,9.4604,12.04,Nigeria
Milpitas,37.4338,-121.8921,United States
Kars,40.6085,43.0975,Turkey
Auburn,47.3039,-122.2108,United States
Itauna,-20.06,-44.57,Brazil
Soke,37.7512,27.4103,Turkey
Pharr,26.1687,-98.1904,United States
Folsom,38.6751,-121.1476,United States
Watsonville,36.9206,-121.7706,United States
Goodyear,33.2613,-112.3622,United States
Plymouth,45.0225,-93.4617,United States
Kayes,14.45,-11.44,Mali
Ende,-8.8623,121.6489,Indonesia
San Carlos,9.658,-68.59,Venezuela
Jiexiu,37.04,111.9,China
Battle Creek,42.2985,-85.2295,United States
Fort Myers,26.6197,-81.8306,United States
Ovalle,-30.59,-71.2001,Chile
Hammond,41.617,-87.4908,United States
Sao Mateus,-18.7296,-39.86,Brazil
Elizabethtown,37.7033,-85.8771,United States
Butare,-2.5896,29.73,Rwanda
La Rochelle,46.1667,-1.15,France
Altoona,40.5084,-78.401,United States
Thakhek,17.4112,104.8361,Laos
Sarqan,45.4203,79.9149,Kazakhstan
Karur,10.9504,78.0833,India
Loveland,40.4168,-105.0622,United States
Pori,61.4789,21.7749,Finland
San Felipe,10.336,-68.746,Venezuela
Lake Jackson,29.052,-95.4518,United States
Oudtshoorn,-33.58,22.19,South Africa
Upland,34.1178,-117.6603,United States
Uttaradit,17.6316,100.0972,Thailand
Jatai,-17.8796,-51.75,Brazil
Sao Joao da Boa Vista,-21.98,-46.79,Brazil
Porterville,36.0636,-119.0332,United States
Baldwin Park,34.0829,-117.972,United States
Al Musayyib,32.7786,44.29,Iraq
Gary,41.5906,-87.3472,United States
Anniston,33.6713,-85.8137,United States
Tucurui,-3.68,-49.72,Brazil
Perris,33.7897,-117.2233,United States
Honiara,-9.438,159.9498,Solomon Islands
Masvingo,-20.0596,30.82,Zimbabwe
Babahoyo,-1.7996,-79.54,Ecuador
Tuban,-6.8995,112.05,Indonesia
Sakhon Nakhon,17.1679,104.1479,Thailand
Birobidzhan,48.7974,132.9508,Russia
Saint Augustine,29.8979,-81.31,United States
Tamanrasset,22.785,5.5228,Algeria
Baytown,29.7607,-94.9628,United States
Tailai,46.3904,123.41,China
Mackay,-21.1439,149.15,Australia
Kamensk Shakhtinskiy,48.3318,40.2518,Russia
Buynaksk,42.8335,47.113,Russia
Layton,41.0773,-111.9618,United States
San Ramon,37.7625,-121.9366,United States
Galway,53.2724,-9.0488,Ireland
Boynton Beach,26.5282,-80.0812,United States
Wyoming,42.8909,-85.7067,United States
Davis,38.5552,-121.7365,United States
Nevsehir,38.624,34.724,Turkey
Arlington Heights,42.0955,-87.9825,United States
Campo Murao,-24.0496,-52.42,Brazil
Hilton Head Island,32.1896,-80.7499,United States
Union City,37.603,-122.0187,United States
Bethlehem,40.6266,-75.3679,United States
Kompong Chhnang,12.2505,104.6666,Cambodia
Agrinio,38.6218,21.4077,Greece
Idah,7.1104,6.7399,Nigeria
Oshkosh,44.0242,-88.561,United States
Bombo,0.5833,32.5333,Uganda
Gode,5.95,43.45,Ethiopia
Evanston,42.0463,-87.6942,United States
Red Deer,52.2666,-113.8,Canada
Franklin,35.9215,-86.8522,United States
Darhan,49.6167,106.35,Mongolia
Zephyrhills,28.2404,-82.1796,United States
Cachoeira do Sul,-30.03,-52.91,Brazil
Greenock,55.9333,-4.75,United Kingdom
Toledo,39.867,-4.0167,Spain
Missouri City,29.5634,-95.5377,United States
Bolingbrook,41.6911,-88.1012,United States
Manokwari,-0.8711,134.0693,Indonesia
Shanxian,34.7904,116.08,China
Schaumburg,42.0307,-88.0838,United States
Camden,39.9361,-75.1072,United States
Wausau,44.9616,-89.6439,United States
Camarillo,34.223,-119.0325,United States
Karlstad,59.3671,13.4999,Sweden
Kara Balta,42.8306,73.8857,Kyrgyzstan
San Ramon de la Nueva Oran,-23.14,-64.32,Argentina
Standerton,-26.9395,29.24,South Africa
Riberalta,-10.983,-66.1,Bolivia
Prey Veng,11.484,105.324,Cambodia
New Braunfels,29.6995,-98.1152,United States
Cozumel,20.51,-86.95,Mexico
Kiffa,16.62,-11.4,Mauritania
Jackson,35.6535,-88.8351,United States
Grand Bassam,5.2004,-3.75,C𴥠DӉvoire
Farah,32.3917,62.0968,Afghanistan
Munchon,39.3813,127.2517,"Korea, North"
Bawku,11.0604,-0.24,Ghana
Flower Mound,33.0344,-97.1147,United States
Sumter,33.9393,-80.3929,United States
Mansfield,40.7655,-82.5276,United States
Rochester Hills,42.6645,-83.1563,United States
Sundsvall,62.4001,17.3167,Sweden
Onitsha,6.1404,6.78,Nigeria
Mandurah,-32.5235,115.7471,Australia
Mpanda,-6.3596,31.05,Tanzania
Skien,59.2,9.6,Norway
Roanne,46.0333,4.0667,France
Bonao,18.942,-70.409,Dominican Republic
Cuamba,-14.7896,36.54,Mozambique
Calarasi,44.2063,27.3259,Romania
Tatvan,38.5066,42.2816,Turkey
General Roca,-39.02,-67.61,Argentina
Tokar,18.4333,37.7333,Sudan
Morgantown,39.6379,-79.9468,United States
Southfield,42.4765,-83.2605,United States
Nekemte,9.0905,36.53,Ethiopia
Owensboro,37.7574,-87.1181,United States
Korosten,50.9504,28.65,Ukraine
San Juan,18.807,-71.229,Dominican Republic
San Marcos,29.8766,-97.9311,United States
Winchester,39.1734,-78.1745,United States
Dabou,5.3204,-4.3899,C𴥠DӉvoire
Guadalajara,40.6337,-3.1666,Spain
Jonesboro,35.8211,-90.6793,United States
Quang Tri,16.7504,107.2,Vietnam
Tamazunchale,21.2704,-98.78,Mexico
Georgievsk,44.1599,43.4699,Russia
Carlisle,54.88,-2.93,United Kingdom
New Britain,41.6758,-72.7862,United States
Apple Valley,34.5329,-117.2102,United States
Lanxi,46.2664,126.276,China
Harrisonburg,38.4362,-78.8735,United States
Launceston,-41.4498,147.1302,Australia
Keshan,48.0263,125.866,China
Bacabal,-4.23,-44.8,Brazil
Waukesha,43.0088,-88.2462,United States
Conway,35.0754,-92.4696,United States
Bourges,47.0837,2.4,France
Venado Tuerto,-33.7496,-61.97,Argentina
Rancho Cordova,38.5739,-121.2521,United States
Goya,-29.14,-59.27,Argentina
Montepuez,-13.1196,39,Mozambique
As Suwayda,32.7004,36.5666,Syria
Esbjerg,55.467,8.45,Denmark
Chusovoy,58.2934,57.813,Russia
Nizwa,22.9264,57.5314,Oman
Dothan,31.2335,-85.4066,United States
Chalkida,38.464,23.6124,Greece
Kalamata,37.0389,22.1142,Greece
Andkhvoy,36.9317,65.1015,Afghanistan
Vratsa,43.21,23.5625,Bulgaria
Lauderhill,26.1605,-80.2241,United States
Cleveland,35.1816,-84.8709,United States
Chernogorsk,53.8313,91.2227,Russia
Porto Uniao,-26.2396,-51.08,Brazil
Goiana,-7.5596,-35,Brazil
Monastir,35.7307,10.7673,Tunisia
Lodi,38.1218,-121.2933,United States
Wilmington,39.7349,-75.5286,United States
Pawtucket,41.8743,-71.3744,United States
Wenatchee,47.4251,-120.329,United States
Cankiri,40.607,33.621,Turkey
Mardin,37.3115,40.7427,Turkey
Upington,-28.46,21.23,South Africa
Kovel,51.2171,24.7166,Ukraine
Redlands,34.0512,-117.171,United States
Sotik,-0.6796,35.12,Kenya
Asti,44.93,8.21,Italy
Zadar,44.1201,15.2623,Croatia
Ijui,-28.3895,-53.9199,Brazil
Anlu,31.27,113.67,China
Lynwood,33.924,-118.2017,United States
Salima,-13.7829,34.4333,Malawi
Mamou,10.3804,-12.1,Guinea
Comayagua,14.4604,-87.65,Honduras
Muyinga,-2.8523,30.3173,Burundi
Altamira,-3.1996,-52.21,Brazil
Saraburi,14.5304,100.88,Thailand
Debre Markos,10.34,37.72,Ethiopia
Paracatu,-17.1996,-46.87,Brazil
Ali Bayramli,39.9323,48.9203,Azerbaijan
Pittsburg,38.019,-121.897,United States
Passaic,40.8574,-74.1281,United States
Lethbridge,49.7005,-112.8333,Canada
Mindelo,16.8838,-25,Cabo Verde
Byumba,-1.5796,30.06,Rwanda
Pasco,46.2499,-119.1271,United States
Saint Gallen,47.423,9.362,Switzerland
Scarborough,54.2804,-0.43,United Kingdom
Bristol,36.5572,-82.2144,United States
Tatabanya,47.55,18.433,Hungary
Volsk,52.0347,47.3743,Russia
Baiquan,47.6018,126.0819,China
Pocatello,42.8716,-112.466,United States
Sheboygan,43.7448,-87.7317,United States
Kastamonu,41.389,33.783,Turkey
Iguatu,-6.36,-39.3,Brazil
Janesville,42.6855,-89.0137,United States
Sunyani,7.336,-2.336,Ghana
Lima,40.7409,-84.1121,United States
Chau Doc,10.7004,105.1167,Vietnam
Belogorsk,50.9191,128.4637,Russia
Karakol,42.492,78.3818,Kyrgyzstan
Lisala,2.14,21.51,Congo (Kinshasa)
Weston,26.1003,-80.4052,United States
Rongzhag,30.9504,101.9167,China
West Bend,43.4184,-88.1823,United States
Lobatse,-25.2196,25.68,Botswana
North Richland Hills,32.8605,-97.218,United States
Trnava,48.3666,17.6,Slovakia
Totonicapan,14.914,-91.358,Guatemala
Decatur,34.5733,-86.9919,United States
Ouezzane,34.8103,-5.57,Morocco
Arba Minch,6.04,37.55,Ethiopia
Hammond,30.5059,-90.4561,United States
Paragominas,-2.9596,-47.49,Brazil
Rio Verde,21.93,-99.98,Mexico
Tuy Hoa,13.082,109.316,Vietnam
Guajara-Miram,-10.8,-65.3499,Brazil
Maple Grove,45.1088,-93.4626,United States
Villa Carlos Paz,-31.42,-64.5,Argentina
Jaboticabal,-21.25,-48.33,Brazil
Union City,40.7675,-74.0323,United States
Saint Charles,38.7957,-90.5155,United States
Bafia,4.7504,11.23,Cameroon
Kolda,12.9104,-14.95,Senegal
Arauca,7.0907,-70.7616,Colombia
Vaslui,46.6333,27.7333,Romania
Casper,42.843,-106.3205,United States
Hasselt,50.964,5.484,Belgium
Ongjin,37.9371,125.3571,"Korea, North"
Walnut Creek,37.9025,-122.0398,United States
Azogues,-2.74,-78.84,Ecuador
Giurgiu,43.93,25.84,Romania
Potenza,40.642,15.799,Italy
Ayr,55.4504,-4.6167,United Kingdom
South Jordan,40.5571,-111.9783,United States
Jorhat,26.75,94.2167,India
Mocuba,-16.8496,38.26,Mozambique
Ragusa,36.93,14.73,Italy
Daphne,30.6291,-87.8872,United States
Liuhe,42.2789,125.7173,China
Guines,22.8361,-82.028,Cuba
Cedar Park,30.5133,-97.818,United States
Dubuque,42.5007,-90.7064,United States
Timbuktu,16.7666,-3.0166,Mali
Victoria,28.8284,-96.9848,United States
Wum,6.4004,10.07,Cameroon
Chulucanas,-5.0896,-80.17,Peru
Tuymazy,54.6048,53.6943,Russia
Woodbury,44.9056,-92.9231,United States
Oranjestad,12.5304,-70.029,Aruba
Palatine,42.1181,-88.043,United States
Al Ahmadi,29.0769,48.0838,Kuwait
Saywun,15.943,48.7873,Yemen
Kamloops,50.6667,-120.3333,Canada
Gavle,60.667,17.1666,Sweden
Mount Vernon,48.4203,-122.3114,United States
Borisoglebsk,51.3687,42.0887,Russia
Carbondale,37.7219,-89.2237,United States
Sabanalarga,10.64,-74.92,Colombia
L'Aquila,42.3504,13.39,Italy
Bossier City,32.5227,-93.6665,United States
Mount Vernon,40.9136,-73.8291,United States
Turkmenbasy,40.023,52.9697,Turkmenistan
Saldanha,-33.01,17.93,South Africa
Lodja,-3.4896,23.42,Congo (Kinshasa)
Matara,5.949,80.5428,Sri Lanka
Yorba Linda,33.889,-117.7714,United States
Oturkpo,7.1904,8.13,Nigeria
Weirton,40.406,-80.5671,United States
Narathiwat,6.4318,101.8214,Thailand
Artemisa,22.8134,-82.7619,Cuba
Balsas,-7.52,-46.05,Brazil
Homestead,25.4664,-80.4472,United States
Putrajaya,2.914,101.7019,Malaysia
Calbayog,12.0672,124.6042,Philippines
Concepcion del Uruguay,-32.48,-58.24,Argentina
Redondo Beach,33.8574,-118.3766,United States
Garissa,-0.4396,39.67,Kenya
Ames,42.0262,-93.6275,United States
Minxian,34.4362,104.0306,China
Deva,45.8833,22.9167,Romania
Khanty Mansiysk,61.0015,69.0015,Russia
Gaithersburg,39.1347,-77.213,United States
Ishim,56.1502,69.4498,Russia
Matehuala,23.6604,-100.65,Mexico
Bay City,43.5903,-83.8886,United States
Juchitan,16.43,-95.02,Mexico
DeKalb,41.9299,-88.7478,United States
Soyo,-6.1296,12.37,Angola
Hanover,39.8118,-76.9835,United States
Santa Ines,-3.66,-45.39,Brazil
El Bayadh,33.6904,1.01,Algeria
Oktyabrskiy,52.6636,156.2387,Russia
Delray Beach,26.455,-80.0905,United States
Dimbokro,6.6505,-4.71,C𴥠DӉvoire
Tejen,37.3786,60.496,Turkmenistan
Kasese,0.2325,29.9883,Uganda
Tzaneen,-23.8195,30.17,South Africa
Jelgava,56.6527,23.7128,Latvia
Lao Chi,22.5014,103.966,Vietnam
Puerto Maldonado,-12.6,-69.1833,Peru
Georgetown,30.6669,-97.694,United States
Mbaiki,3.8704,18,Central African Republic
Kenner,30.0109,-90.2549,United States
Palo Alto,37.3917,-122.1465,United States
Jaltipan,17.94,-94.74,Mexico
